Item Id,Sentiment,Tweet
640769646589644000,neutral,Football season ends the Sunday before Valentine's Day. Which will be good for all of the not dates I'll have lined up.
640772428986232000,positive,Gotta get a girl by February just so I can see this Phantom of the Opera with. Idc about Valentine's Day lol
640912191449731000,positive,A post you may have missed: Love Yourself on Valentine's Day http://t.co/DaABTv3tGh
641075551860604000,positive,"in 6th grade there was this boy that liked me, but I hated him, and for Valentine's Day he put a card in my locker w. $5 in it... goals."
641314204541153000,positive,Feb 16? Can we please move it on Feb 14? I want a deadpool kind of Valentine's Day
641426845485932000,neutral,Not Available
626458745480941000,positive,Not Available
626587457933279000,positive,"@310KINGPIN @Venice311 Practicing for the great topless march on Venice Beach, taking it a bit further?  A matter of principle, or meth?"
626622569043509000,positive,@airiannaduron I'm going to Venice Beach next Thursday!
626825099635617000,positive,Did I tell anyone about the wedding I witnessed on Venice Beach on Saturday? Both women were wearing beautiful dresses and were so happy. &lt;3
627028846739456000,positive,@byun100 i'm drinking with my best friend LMAO kcon for us will be on sunday ; u; we went to santa monica and venice beach today!!!
627265373667262000,positive,"I really need carter to go to venice beach on monday, makayla will try to meet him and make me a video kskddkdkkjsjus"
627290238549819000,positive,95% going to venice beach tomorrow!!! :D !!!
627291496367009000,positive,"venice beach was perfect and tomorrow i'm going to disneyland, god bless."
627359417919406000,neutral,Work on a Friday night &lt;&lt;&lt;&lt;&lt;  Venice Beach bound in the morning &gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;
627396548893118000,positive,Not Available
627972879380951000,positive,LIVE on #Periscope: Sunday at the Venice beach https://t.co/JT3ZkXXhtf
628067943750828000,positive,"While all you fucks go to school tomorrow, ill be waking up to go to Venice beach"
628367402242191000,neutral,One of the most random trips. Venice Beach in a Monday
628450923581468000,positive,@DEADXP00L I saw Best Coast there for the first time during 7th grade along with Wavves on Venice Beach
628497094844678000,positive,Ava Frye Live at Venice Beach | House of the Rising Sun: http://t.co/57tqdaqNNH via @YouTube
628630329469833000,positive,This is happening in Venice Beach on Sunday with @am_chalk and friends. Lets hang! I'll have stickers with me. http://t.co/5wWSMCrJma
628750687380221000,positive,"Oi Taco Tuesday's is the one! Best Burrito's on the west coast awards 1. San Diego, PB 2. San Francisco, Mission 3. Venice Beach, LA"
628776809123979000,positive,Oh how the sun makes me happy.   #sunsetswithmearethebest @ Venice Beach https://t.co/WHrWO6zHv0
628990367061426000,positive,"TODAY, Aug 5, Join Eric Pearl in Venice Beach at 6:30PM! We look forward to seeing you there!  Eric will share... http://t.co/QH3YAL6iWe"
629187069521178000,positive,I just wanna be at Venice beach rn smoking on some cali OG drinking and listening to music with a hole bunch of ppl watching the sun go down
629746392261623000,positive,Happy Friday ladies!! I'm working from my gorgeous airbnb in Venice Beach today! This is what it looks like to... http://t.co/PsW5kP0zXn
629772070100963000,positive,Correction: @CicLAvia is coming to LA on Sunday! Open streets from Culver City to Venice Beach. Will you be there? #CicLAvia
629864157727313000,positive,@NaPpY_Brand Bet that up. I get there the 27th. Still gotta book spot... Tryin to stay on Venice beach
629901201719439000,neutral,"@purpleboogers and yep, going to Venice beach tomorrow hash :)"
629920130982502000,positive,Not Available
630155773918711000,positive,Saturday-ing with these cool kids // #venicebeach @ Abbott Kinney- Venice Beach https://t.co/ryCYMsZuEo
630236523175153000,positive,@hitchBOT soaked up the sun at Venice Beach! He even got a tattoo! @gishwhes #hitchBOTreturns #TeamChronicallyAwesome http://t.co/fobmyJEAkD
630307953157931000,positive,Venice Beach and/or Mission Beach dates will get you at least to 2nd base. I promise.
630469137358127000,positive,Had a relaxing Saturday by hitting Venice Beach and finishing up the night with a couple massage. #lovelife #rnr http://t.co/FPMg5WPQba
630539430579691000,positive,Venice beach tomorrow; what's the move. YKTD
630548986571546000,positive,Did you see @ivylevan launch her album #NoGood in Venice Beach on Friday? Check the #video: http://t.co/jJ3aUUc9D2 http://t.co/CRRMo0ukde
631327050712756000,positive,Not Available
631334954908061000,positive,Venice Beach may be the strangest place I have ever visited. Even the homeless have skate boards...
631698895861448000,positive,Not Available
631874592429051000,positive,Can I just go soak up the California sun on Venice Beach one more time before school starts?
632039480694669000,positive,Moving on to San Diego tomorrow; Venice Beach tonight... http://t.co/OpJZS4AefO
632171359724961000,positive,Out here in venice beach finna watch the sun rise
632371336443097000,positive,@sheerluke we're staying around Venice beach area all day tomorrow if you wanna do something?
632392181139927000,positive,Not Available
632419625498755000,positive,Not Available
632721450252697000,positive,"@jnesky88 @SprayWizzard @carol_swords Nice playing J! No play for me until Mon now, going to Venice Beach tomorrow"
632747451548569000,positive,Lovely last day at Venice Beach before coming home tomorrow #venicebeach #cali #love https://t.co/BleSU4Tx47
632812578805186000,neutral,fuck it im going to Tito's Tacos tomorrow and then to Venice Beach since its down the street.
632973198796193000,positive,Happy Sunday. May your day be filled with delicious coffee. #vsco #vscocam #vscogrid @ Venice Beach https://t.co/HIG5Np8J0T
633391209415843000,positive,Join me in supporting gender equality at the GoTopless Pride parade this Sunday in Venice Beach! http://t.co/Jyc6wx6L8U
633824623017095000,neutral,@RachaelMadori Are u going to the #GoToplesevent  in Venice Beach on Sunday?
633858187326656000,positive,"@EstherKuKu Venice Beach calling you,so is Seattle.first is new home,2nd is gr8 tour stop"
634088717683003000,positive,Alex said he's gonna take me to Venice Beach Saturday and karla is gonna pay for my 5 star hotel by the beach.. SWEET THANKS GUYS#
634137431588118000,neutral,Not Available
634234928608096000,positive,Not Available
634435465504886000,positive,"Photos from the @gotopless event in August 2013 on Venice Beach... see you all again this Sunday, August 23rd. http://t.co/9oDEOjB5FR"
634602310262386000,neutral,"The new video from our amazing friends ""4th World"" from the island of St Lucia. Respect From Venice Beach,... http://t.co/vN5xVrSZxl"
634890543349108000,positive,Its friday i just might hit venice beach #venicebeach
634942007220109000,positive,Not Available
635141932960739000,positive,@PROLEEPRIEST Hi Priest! Have u heard from Kurt? U have come along way from when u 1st came 2 Venice Beach. All the best.
635348283813048000,positive,#GoTopless Tomorrow Afternoon in Venice Beach! Come One Come ALL and let's make History!!!
635587510505197000,positive,"It's Sunday, so you know what that means Venice Beach....Peace Frog live music at Venice Bistro!"
635597228703391000,positive,"Sunday afternoon bike ride with my honey! Perfect day #Sundayfunday #mylove @ Venice Beach, California https://t.co/28qko27thu"
635843253628092000,positive,"Venice beach, some tree and laying out in the sun sounds like where I need to be."
635915840337022000,positive,Thanks to all the people on Venice Beach who helped us spread the happiness on Saturday. #happypassiton #meetkvell http://t.co/yPb3pH4qJQ
635983436310679000,neutral,Not Available
636017876063793000,neutral,8:30 on a Monday night &amp; going to Venice beach lol
636061301609922000,positive,"tomorrow a shooting day ! gonna spend whole day at Venice beach , maybe look up to GOLDs GYM"
636283678226673000,positive,To my West coast  family and Friends this time tomorrow I will be In California ....spend about week on VENICE Beach lol .......BigDon
636325804209668000,positive,"Want more #MosleyMayorga2 action? Come out to the official weigh in this Friday at Venice Beach, CA!!! @ShaneMosley_ http://t.co/dSCkFMNqfI"
636416946523672000,positive,Jack Johnson from Jack and Jack if you see this please go to venice beach tomorrow morning or Santa Monica tomorrow night ok thanks :)
636463399086501000,neutral,Venice beach exact. What the weather like in February ?
636516813354897000,neutral,"Something called the World Go Topless Parade happened in Venice Beach, CA on Sunday and when you throw an even... http://t.co/TwzT5goU3O"
636598769551716000,neutral,@latimes I want to see the video from the cop who owned his own body cam as he shot Brenden Glenn at Venice Beach on May 5th. #mystery
636621497864294000,positive,"We shot this video in Venice Beach in June. We are pleased that it has 1,939 shares on Facebook! #CyrWheel https://t.co/3OtuGwjMvV"
637016016720166000,neutral,VIDEO: Did you check out the topless protestors march on the Venice Beach to kick gender inequality? http://t.co/LZUpp4Zb2u
637021161373589000,positive,Not Available
637022030282539000,positive,"""Sun in the sky you know how I feel"" #burningman #sunset #ninasimone 3 days! @ Venice Beach https://t.co/Y5L7t7IkuI"
637327504265445000,neutral,#EMA #MASSIVEACTION this Sunday at 12 Noon in Venice Beach at Rose Ave &amp; Ocean Front Walk on the sand!  Free... http://t.co/wRzUF2xlT6
637496796332339000,neutral,"@stormchaserQ @VORTEXJeff @BDMphoto @markellinwood no one ever said ""When it's May, you go to Venice Beach"""
637496801537339000,positive,Thursday I'm going to sing at Venice beach hope I cop some cash #prayforang #mixtapecominsoon
637765670885818000,positive,Fun in the sun at Venice Beach! #beachbum #honeymoon #travel #mood #venicebeach https://t.co/Q0plVhaXQN
638057465247043000,positive,Ahhhhh! Exactly! Tomorrow were going to Venice Beach!
638131414026817000,positive,Another beautiful day...hanging out at #VeniceBeach #Sunday #LosAngeles @ Venice Beach https://t.co/LVA06zihAj
